"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/26/2020","AQS","180970087","2","1.4","ppb","1","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/27/2020","AQS","180970087","2","24.8","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/28/2020","AQS","180970087","2","16.2","ppb","15","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/29/2020","AQS","180970087","2","6.4","ppb","6","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/30/2020","AQS","180970087","2","4.1","ppb","4","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/01/2020","AQS","180970087","2","20.4","ppb","19","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/02/2020","AQS","180970087","2","10.7","ppb","9","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/03/2020","AQS","180970087","2","12","ppb","11","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/04/2020","AQS","180970087","2","16.8","ppb","15","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/05/2020","AQS","180970087","2","4","ppb","4","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/06/2020","AQS","180970087","2","13.4","ppb","12","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/07/2020","AQS","180970087","2","24","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/08/2020","AQS","180970087","2","8.2","ppb","8","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/09/2020","AQS","180970087","2","19.4","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/10/2020","AQS","180970087","2","6.6","ppb","6","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/11/2020","AQS","180970087","2","21.6","ppb","20","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/12/2020","AQS","180970087","2","33.3","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/13/2020","AQS","180970087","2","28.8","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/14/2020","AQS","180970087","2","13.6","ppb","12","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/15/2020","AQS","180970087","2","28.5","ppb","26","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/16/2020","AQS","180970087","2","23.9","ppb","22","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/17/2020","AQS","180970087","2","3.8","ppb","3","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/18/2020","AQS","180970087","2","24.4","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/19/2020","AQS","180970087","2","14.2","ppb","13","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/20/2020","AQS","180970087","2","5.3","ppb","5","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/21/2020","AQS","180970087","2","18.2","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/22/2020","AQS","180970087","2","17.3","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/23/2020","AQS","180970087","2","6.1","ppb","6","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/24/2020","AQS","180970087","2","6.7","ppb","6","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/25/2020","AQS","180970087","2","8.7","ppb","8","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/26/2020","AQS","180970087","2","11.4","ppb","10","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/27/2020","AQS","180970087","2","13.4","ppb","12","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/28/2020","AQS","180970087","2","13.2","ppb","12","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/29/2020","AQS","180970087","2","18.2","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/30/2020","AQS","180970087","2","16.4","ppb","15","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/31/2020","AQS","180970087","2","22.9","ppb","21","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/01/2020","AQS","180970087","2","14.2","ppb","13","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/02/2020","AQS","180970087","2","17.7","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/03/2020","AQS","180970087","2","17","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/04/2020","AQS","180970087","2","22.8","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/05/2020","AQS","180970087","2","17.5","ppb","16","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/06/2020","AQS","180970087","2","18.8","ppb","17","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/07/2020","AQS","180970087","2","11.5","ppb","10","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/08/2020","AQS","180970087","2","10.9","ppb","9","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/09/2020","AQS","180970087","2","4.4","ppb","4","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/16/2020","AQS","180970087","2","26.2","ppb","25","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/17/2020","AQS","180970087","2","34.9","ppb","32","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/18/2020","AQS","180970087","2","28.7","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/19/2020","AQS","180970087","2","31.7","ppb","29","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/20/2020","AQS","180970087","2","25.2","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/21/2020","AQS","180970087","2","11.5","ppb","10","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/22/2020","AQS","180970087","2","14.9","ppb","13","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/23/2020","AQS","180970087","2","18.9","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/24/2020","AQS","180970087","2","25.5","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/25/2020","AQS","180970087","2","28","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/26/2020","AQS","180970087","2","17.8","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/27/2020","AQS","180970087","2","18.4","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/28/2020","AQS","180970087","2","12.8","ppb","11","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/29/2020","AQS","180970087","2","17.1","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/30/2020","AQS","180970087","2","19","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/01/2020","AQS","180970087","2","35.9","ppb","33","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/02/2020","AQS","180970087","2","34.8","ppb","32","Indpls.- I 70","21","88.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/03/2020","AQS","180970087","2","31.1","ppb","29","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/04/2020","AQS","180970087","2","27.1","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/05/2020","AQS","180970087","2","33.2","ppb","31","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/06/2020","AQS","180970087","2","27.4","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/07/2020","AQS","180970087","2","33.8","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/08/2020","AQS","180970087","2","34.1","ppb","32","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/09/2020","AQS","180970087","2","26.7","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/10/2020","AQS","180970087","2","15.3","ppb","14","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/11/2020","AQS","180970087","2","22.5","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/12/2020","AQS","180970087","2","13.5","ppb","12","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/13/2020","AQS","180970087","2","29.1","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/15/2020","AQS","180970087","2","37.5","ppb","35","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/16/2020","AQS","180970087","2","27.5","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/17/2020","AQS","180970087","2","18.4","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/18/2020","AQS","180970087","2","10.2","ppb","9","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/19/2020","AQS","180970087","2","12.2","ppb","11","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/20/2020","AQS","180970087","2","26.2","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/21/2020","AQS","180970087","2","14.1","ppb","13","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/22/2020","AQS","180970087","2","21.4","ppb","20","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/23/2020","AQS","180970087","2","22","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/24/2020","AQS","180970087","2","30.2","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/25/2020","AQS","180970087","2","26.2","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/26/2020","AQS","180970087","2","23.2","ppb","22","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/27/2020","AQS","180970087","2","15.3","ppb","14","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/28/2020","AQS","180970087","2","26.6","ppb","25","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/29/2020","AQS","180970087","2","24.1","ppb","23","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/07/2020","AQS","180970087","2","30.8","ppb","28","Indpls.- I 70","20","83.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/08/2020","AQS","180970087","2","32.5","ppb","30","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/09/2020","AQS","180970087","2","11","ppb","10","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/10/2020","AQS","180970087","2","27.3","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/11/2020","AQS","180970087","2","27.3","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/12/2020","AQS","180970087","2","29","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/13/2020","AQS","180970087","2","33.6","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/14/2020","AQS","180970087","2","33.5","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/15/2020","AQS","180970087","2","33.7","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/16/2020","AQS","180970087","2","21.9","ppb","20","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/17/2020","AQS","180970087","2","25.1","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/18/2020","AQS","180970087","2","22.7","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/19/2020","AQS","180970087","2","30.5","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/20/2020","AQS","180970087","2","23.1","ppb","22","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/21/2020","AQS","180970087","2","28.3","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/22/2020","AQS","180970087","2","25.9","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/23/2020","AQS","180970087","2","13.7","ppb","12","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/24/2020","AQS","180970087","2","20.8","ppb","19","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/25/2020","AQS","180970087","2","33.7","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/26/2020","AQS","180970087","2","23","ppb","22","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/27/2020","AQS","180970087","2","14.9","ppb","13","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/28/2020","AQS","180970087","2","12.5","ppb","11","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/29/2020","AQS","180970087","2","22.4","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/30/2020","AQS","180970087","2","16.6","ppb","15","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"08/31/2020","AQS","180970087","2","15","ppb","14","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/01/2020","AQS","180970087","2","18","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/02/2020","AQS","180970087","2","27.6","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/03/2020","AQS","180970087","2","21.8","ppb","20","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/04/2020","AQS","180970087","2","32.5","ppb","30","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/05/2020","AQS","180970087","2","22.7","ppb","21","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/06/2020","AQS","180970087","2","25.5","ppb","24","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
